MUNICIPIO,LOCALIDAD, HABITANTES ,LATITUD,LONGITUD,
Xochitepec,Xochitepec,19164,18.79652,-99.23547,
Tlajomulco de Z˙Òiga,Lomas del Sur,19413,20.4925,-103.4175,
Zumpango,San Juan Zitlaltepec,19600,19.81097,-99.14432,
Chignahuapan,Ciudad de Chignahuapan,19608,19.83778,-98.03414,
Banderilla,Banderilla,19649,19.58863,-96.94847,
LeÛn,La Ermita,19703,21.15148,-101.7357,
Altotonga,Altotonga,19722,19.76096,-97.24549,
Calvillo,Calvillo,19742,21.84941,-102.72272,
Peto,Peto,19821,20.12183,-88.92126,
Cunduac·n,Cunduac·n,19824,18.07387,-93.16518,
Miguel Alem·n,Ciudad Miguel Alem·n,19997,26.38432,-99.03884,
Emiliano Zapata,Emiliano Zapata,20030,17.73793,-91.77472,
Naranjos Amatl·n,Naranjos,20073,21.34727,-97.68326,
BahÌa de Banderas,Mezcales,20092,20.7244,-105.27831,
L·zaro C·rdenas,La Orilla,20126,17.99587,-102.2275,
San Antonio de la Cal,San Antonio de la Cal,20198,17.02548,-96.70503,
Tlaquepaque,Santa Anita,20320,20.55142,-103.4448,
Tijuana,Terrazas del Valle,20421,32.48863,-116.82924,
Jaral del Progreso,Jaral del Progreso,20457,20.37074,-101.06911,
San Buenaventura,San Buenaventura,20480,27.05972,-101.53864,
Xonacatl·n,Xonacatl·n,20680,19.41013,-99.52344,
Allende,Allende,20694,28.34278,-100.85654,
Capulhuac,Capulhuac de Mirafuentes,20757,19.19522,-99.46728,
Las Margaritas,Las Margaritas,20786,16.31367,-91.98402,
Ojocaliente,Ojocaliente,20851,22.5713,-102.25349,
Tlalmanalco,San Rafael,20873,19.20537,-98.76195,
Acajete,Acajete,20923,19.11315,-97.94485,
El Grullo,El Grullo,20924,19.80797,-104.21692,
Puente de Ixtla,Xoxocotla,21074,18.68802,-99.24628,
Toluca,San Pedro Totoltepec,21076,19.33124,-99.56868,
Puente de Ixtla,Puente de Ixtla,21098,18.61935,-99.32146,
Romita,Romita,21176,20.87193,-101.51545,
FortÌn,FortÌn de las Flores,21370,18.90813,-96.99998,
Atoyac de ¡lvarez,Atoyac de ¡lvarez,21407,17.20676,-100.43274,
Zacatepec,Zacatepec de Hidalgo,21586,18.65953,-99.19698,
Chapala,Chapala,21596,20.29791,-103.19152,
El Salto,El Salto,21644,20.52099,-103.18852,
Petatl·n,Petatl·n,21659,17.53836,-101.26949,
Sombrerete,Sombrerete,21702,23.62983,-103.64404,
Tuxpan,Tuxpan,21709,21.94103,-105.29153,
Chiconcuac,Chiconcuac de Ju·rez,21738,19.55917,-98.89521,
Tenango del Valle,Tenango de Arista,21765,19.10533,-99.58724,
Santa MarÌa Atzompa,Santa MarÌa Atzompa,21788,17.08957,-96.77211,
Huetamo,Huetamo de N˙Òez,21864,18.62923,-100.90033,
Centro,Playas del Rosario (Subteniente GarcÌa),21893,17.85482,-92.92552,
Tec·mac,Los Reyes Acozac,21910,19.77498,-98.99134,
Nogales,Nogales,22085,18.82019,-97.16479,
Nava,Nava,22192,28.4257,-100.76408,
Tlaxcala,Ocotl·n,22248,19.3116,-98.22225,
Cerro Azul,Cerro Azul,22268,21.1877,-97.73939,
Cosoleacaque,Cosoleacaque,22454,17.99925,-94.63657,
BahÌa de Banderas,San JosÈ del Valle,22541,20.76585,-105.22428,
Meoqui,Pedro Meoqui,22574,28.27441,-105.47904,
Texcoco,San Miguel Coatlinch·n,22619,19.45849,-98.87574,
Toluca,San Mateo Otzacatipan,22656,19.32396,-99.60527,
Tequixquiac,Tequixquiac,22676,19.90391,-99.14137,
Lerma,Lerma de Villada,22713,19.29707,-99.52642,
Ojinaga,Manuel Ojinaga,22744,29.54533,-104.41302,
Atlacomulco,Atlacomulco de Fabela,22774,19.79802,-99.87554,
Centla,Frontera,22795,18.53302,-92.64565,
Tixtla de Guerrero,Tixtla de Guerrero,22826,17.56575,-99.40147,
Zapotiltic,Zapotiltic,22833,19.62928,-103.42708,
El Salto,Las Pintas,22838,20.56553,-103.31987,
Ensenada,Rodolfo S·nchez Taboada (Maneadero),22957,31.71897,-116.56542,
Papalotla de XicohtÈncatl,Papalotla,22969,19.16454,-98.21419,
Cuajimalpa de Morelos,San Lorenzo Acopilco,23037,19.32233,-99.32987,
Oxkutzcab,Oxkutzcab,23096,20.30465,-89.41768,
Metepec,San Jorge Pueblo Nuevo,23107,19.25412,-99.62783,
Zacualtip·n de ¡ngeles,Zacualtip·n,23125,20.65042,-98.6482,
Alvarado,Alvarado,23128,18.77601,-95.7661,
Huixquilucan,Jes˙s del Monte,23150,19.38287,-99.29056,
Motul,Motul de Carrillo Puerto,23240,21.09792,-89.2833,
Ixtl·n del RÌo,Ixtl·n del RÌo,23303,21.03692,-104.37054,
Teotihuac·n,Teotihuac·n de Arista,23325,19.68627,-98.87443,
San JosÈ Iturbide,San JosÈ Iturbide,23471,21.00155,-100.38711,
Chalco,San MartÌn Cuautlalpan,23501,19.27167,-98.83473,
Teloloapan,Teloloapan,23549,18.36459,-99.86477,
Guasave,Juan JosÈ RÌos,23553,25.75614,-108.82082,
Coatzacoalcos,Allende,23620,18.13324,-94.38077,
CastaÒos,CastaÒos,23649,26.78507,-101.42272,
Comonfort,Comonfort,23683,20.71696,-100.75668,
Teocaltiche,Teocaltiche,23726,21.43262,-102.5712,
Motozintla,Motozintla de Mendoza,23755,15.36256,-92.24762,
Chalchicomula de Sesma,Ciudad Serd·n,23824,18.99231,-97.45054,
YurÈcuaro,YurÈcuaro,23843,20.33508,-102.28017,
Miahuatl·n de Porfirio DÌaz,Miahuatl·n de Porfirio DÌaz,23940,16.33125,-96.59787,
San Miguel El Alto,San Miguel el Alto,23982,21.03563,-102.40216,
Tl·huac,San Juan Ixtayopan,24120,19.23533,-98.99654,
Ometepec,Ometepec,24120,16.68988,-98.41434,
Navolato,Licenciado Benito Ju·rez (Campo Gobierno),24185,24.65797,-107.54055,
Jiquilpan,Jiquilpan de Ju·rez,24233,19.99172,-102.71461,
Pueblo Nuevo,El Salto,24241,23.78445,-105.35848,
Loreto,Loreto,24260,22.27225,-101.98636,
Ebano,Ebano,24296,22.21869,-98.38039,
Milpa Alta,San Antonio TecÛmitl,24397,19.21697,-98.99201,
Jalostotitl·n,Jalostotitl·n,24423,21.16711,-102.46685,
Arriaga,Arriaga,24447,16.23426,-93.89425,
Tamazunchale,Tamazunchale,24562,21.25697,-98.78409,
Eduardo Neri,Zumpango del RÌo,24719,17.6534,-99.52875,
Culiac·n,Costa Rica,24874,24.59225,-107.39429,
Metepec,San Francisco Coaxusco,24900,19.2655,-99.61637,
Hunucm·,Hunucm·,24910,21.01778,-89.87579,
Guasave,Gabriel Leyva Solano (Benito Ju·rez),24914,25.66522,-108.63528,
EncarnaciÛn de DÌaz,EncarnaciÛn de DÌaz,25010,21.52135,-102.23803,
Cuautlancingo,San Juan Cuautlancingo,25104,19.09843,-98.2727,
¡lamo Temapache,¡lamo,25159,20.90918,-97.67765,
Pungarabato,Ciudad Altamirano,25168,18.35475,-100.66425,
ParaÌso,ParaÌso,25186,18.39958,-93.20902,
Yuriria,Yuriria,25216,20.21081,-101.12711,
Nanchital de L·zaro C·rdenas del RÌo,Nanchital de L·zaro C·rdenas del RÌo,25289,18.06476,-94.40929,
La Paz,Emiliano Zapata,25309,19.3461,-98.97408,
Ciudad Ixtepec,Ciudad Ixtepec,25381,16.55658,-95.0952,
Mixquiahuala de Ju·rez,Mixquiahuala,25510,20.23055,-99.22011,
Valle de Bravo,Valle de Bravo,25554,19.1821,-100.12287,
Tejupilco,Tejupilco de Hidalgo,25631,18.90587,-100.14913,
Tac·mbaro,Tac·mbaro de Codallos,25665,19.23183,-101.45757,
Huejotzingo,Huejotzingo,25684,19.15897,-98.40796,
Veracruz,Valente DÌaz,25700,19.16834,-96.22666,
Felipe Carrillo Puerto,Felipe Carrillo Puerto,25744,19.57789,-88.04558,
Tekax,Tekax de ¡lvaro ObregÛn,25751,20.20374,-89.28479,
Ju·rez,Arboledas de San Roque,25793,25.61182,-100.13503,
Acatzingo,Acatzingo de Hidalgo,25811,18.98281,-97.7853,
San Pedro Mixtepec -Dto. 22 -,Puerto Escondido,25902,15.87493,-97.07704,
Ocoyoacac,Ocoyoacac,26015,19.26987,-99.45536,
Allende,Ciudad de Allende,26065,25.28332,-100.02085,
Santiago Papasquiaro,Santiago Papasquiaro,26121,25.04766,-105.42031,
Apaseo El Grande,Apaseo el Grande,26121,20.55084,-100.6814,
Ixtaczoquitl·n,Ixtaczoquitl·n,26187,18.8627,-97.06222,
Reforma,Reforma,26257,17.86717,-93.15817,
Metepec,San JerÛnimo Chicahualco,26281,19.28138,-99.58507,
Isla,Isla,26287,18.02942,-95.52623,
La Paz,La Magdalena Atlicpac,26429,19.36906,-98.95305,
El Salto,Las Pintitas,26500,20.56096,-103.30321,
Teapa,Teapa,26548,17.55819,-92.94786,
Magdalena,Magdalena de Kino,26605,30.63402,-110.9671,
Francisco I. Madero,Francisco I. Madero (Ch·vez),26632,25.7717,-103.26622,
Apan,Apan,26642,19.71144,-98.45059,
Sayula,Sayula,26789,19.88007,-103.59714,
Misantla,Misantla,26827,19.93143,-96.85348,
Tijuana,La Joya,26860,32.44005,-117.00358,
Tlajomulco de Z˙Òiga,Santa Cruz del Valle,26866,20.55537,-103.33348,
Atotonilco El Alto,Atotonilco el Alto,26874,20.55304,-102.51417,
Villagr·n,Villagr·n,27079,20.51644,-100.99636,
San MartÌn Texmelucan,Santa MarÌa Moyotzingo,27137,19.25671,-98.40843,
Huimanguillo,Huimanguillo,27344,17.82785,-93.39011,
Abasolo,Abasolo,27389,20.45359,-101.52823,
Tepeaca,Tepeaca,27449,18.9704,-97.90268,
Tuxpan,Tuxpan,27523,19.55974,-103.37842,
Contla de Juan Cuamatzi,Contla,27610,19.32645,-98.16661,
Catemaco,Catemaco,27615,18.42608,-95.11274,
Cuautlancingo,Sanctorum,27936,19.10757,-98.25002,
Ixtapaluca,San Francisco Acuautla,27960,19.34476,-98.85418,
RincÛn de Romos,RincÛn de Romos,27988,22.22907,-102.31836,
Apaseo El Alto,Apaseo el Alto,27991,20.45699,-100.62472,
Ajalpan,Ciudad de Ajalpan,28031,18.37402,-97.25563,
Berrioz·bal,Berrioz·bal,28128,16.79952,-93.26736,
Tlajomulco de Z˙Òiga,San Sebasti·n el Grande,28138,20.5306,-103.42967,
Metepec,Metepec,28205,19.25553,-99.60272,
San Felipe,San Felipe,28452,21.47755,-101.21517,
Tepeapulco,Fray Bernardino de Sahag˙n (Ciudad Sahag˙n),28556,19.76941,-98.58005,
Tula de Allende,Tula de Allende,28577,20.05471,-99.3412,
PabellÛn de Arteaga,PabellÛn de Arteaga,28633,22.14706,-102.28091,
Tecamachalco,Tecamachalco,28679,18.88249,-97.7375,
Puerto Vallarta,Ixtapa,29036,20.71273,-105.20649,
Navolato,Navolato,29153,24.75728,-107.70298,
Tequila,Tequila,29203,20.88142,-103.83699,
Actopan,Actopan,29223,20.27352,-98.94866,
Mexicali,Santa Isabel,29311,32.63075,-115.57125,
Guanajuato,Marfil,29375,20.98971,-101.2897,
Esc·rcega,Esc·rcega,29477,18.6063,-90.74589,
Santiago Pinotepa Nacional,Santiago Pinotepa Nacional,29604,16.34353,-98.05992,
San Fernando,San Fernando,29665,24.84421,-98.14744,
Tonal·,Coyula,29674,20.65488,-103.21736,
Tlalpan,San Miguel Ajusco,29781,19.21977,-99.20181,
Tequisquiapan,Tequisquiapan,29799,20.53447,-99.89294,
Tlajomulco de Z˙Òiga,Tlajomulco de Z˙Òiga,30273,20.46373,-103.44126,
Tlajomulco de Z˙Òiga,San AgustÌn,30424,20.54424,-103.47332,
Huatabampo,Huatabampo,30475,26.82937,-109.64125,
Puru·ndiro,Puru·ndiro,30571,20.09076,-101.50854,
Cosamaloapan de Carpio,Cosamaloapan,30577,18.36572,-95.79414,
Tantoyuca,Tantoyuca,30587,21.35128,-98.22755,
Escuinapa,Escuinapa de Hidalgo,30790,22.83376,-105.77962,
Hermosillo,Miguel Alem·n (La Doce),30869,28.84537,-111.48911,
ChampotÛn,ChampotÛn,30881,19.34441,-90.72388,
Chilapa de ¡lvarez,Chilapa de ¡lvarez,31157,17.59941,-99.17619,
Toluca,San JosÈ Guadalupe Otzacatipan,31299,19.35554,-99.59585,
Huatusco,Huatusco de Chicuellar,31305,19.14977,-96.96731,
Loma Bonita,Loma Bonita,31485,18.10485,-95.88033,
Cananea,Heroica Ciudad de Cananea,31560,30.98843,-110.28474,
Amecameca,Amecameca de Ju·rez,31687,19.12569,-98.76556,
Tultitl·n,Tultitl·n de Mariano Escobedo,31936,19.6457,-99.15252,
Ciudad Fern·ndez,Ciudad Fern·ndez,32006,21.93782,-100.03114,
Huixtla,Huixtla,32033,15.14022,-92.46866,
LeÛn,Centro Familiar la Soledad,32159,21.13837,-101.75092,
Macuspana,Macuspana,32225,17.75931,-92.59236,
Zapotlanejo,Zapotlanejo,32376,20.62187,-103.06729,
M˙gica,Nueva Italia de Ruiz,32467,19.02174,-102.09278,
Tenosique,Tenosique de Pino Su·rez,32579,17.46897,-91.41728,
Calera,VÌctor Rosales,32721,22.94582,-102.70079,
J·ltipan,J·ltipan de Morelos,32778,17.97031,-94.71528,
Ticul,Ticul,32796,20.3978,-89.53839,
RÌo Grande,RÌo Grande,32944,23.82383,-103.04045,
Sabinas Hidalgo,Ciudad Sabinas Hidalgo,33068,26.50309,-100.18777,
Calpulalpan,Calpulalpan,33263,19.58243,-98.56355,
Zacatl·n,Zacatl·n,33736,19.94468,-97.96212,
La Paz,San Isidro,33737,19.34311,-98.94465,
Parras,Parras de la Fuente,33817,25.45089,-102.17938,
Coatzintla,Coatzintla,34036,20.48572,-97.46019,
Tepeji del RÌo de Ocampo,Tepeji de Ocampo,34151,19.91016,-99.34213,
Tijuana,PÛrticos de San Antonio,34234,32.44036,-117.03838,
JimÈnez,JosÈ Mariano JimÈnez,34281,27.13146,-104.91445,
MaravatÌo,MaravatÌo de Ocampo,34381,19.89344,-100.44394,
Tlalpan,San Miguel Topilejo,34603,19.20112,-99.14762,
Gral. Zuazua,Fraccionamiento Real Palmas,34636,25.8959,-100.16898,
Ixmiquilpan,Ixmiquilpan,34814,20.49026,-99.2231,
M˙zquiz,Ciudad Melchor M˙zquiz,35060,27.87811,-101.51277,
Toluca,San Pablo Autopan,35141,19.35498,-99.65908,
La Barca,La Barca,35219,20.28821,-102.54189,
Tonal·,Tonal·,35322,16.0884,-93.75746,
Tlapacoyan,Tlapacoyan,35338,19.96286,-97.21271,
Tec·mac,San MartÌn Azcatepec,35390,19.69036,-98.97178,
Tala,Tala,35396,20.65515,-103.70289,
Camerino Z. Mendoza,Ciudad Mendoza,35641,18.80396,-97.18335,
Coyotepec,Coyotepec,35677,19.77468,-99.20611,
Xalisco,Xalisco,35702,21.44882,-104.89768,
Agua Dulce,Agua Dulce,36079,18.1375,-94.14315,
Ameca,Ameca,36156,20.53898,-104.04727,
Tijuana,El Refugio,36400,32.46448,-116.83228,
Ixtapaluca,San JerÛnimo Cuatro Vientos,36778,19.29367,-98.84077,
Santiago,Santiago,36840,25.4338,-100.14462,
Huehuetoca,Colonia Santa Teresa,36845,19.85158,-99.23792,
Salvatierra,Salvatierra,37203,20.21398,-100.87625,
Villaflores,Villaflores,37237,16.23509,-93.25633,
Progreso,Progreso,37369,21.30647,-89.66666,
Perote,Perote,37516,19.55866,-97.24497,
L·zaro C·rdenas,Las Guacamayas,37980,18.01991,-102.20939,
Tepotzotl·n,Tepotzotl·n,38119,19.71927,-99.21752,
San Juan de Sabinas,Nueva Rosita,38158,27.93365,-101.22195,
Zacatelco,Zacatelco,38466,19.20354,-98.24553,
Melchor Ocampo,Melchor Ocampo,38599,19.70562,-99.13772,
Cajeme,Esperanza,38969,27.57417,-109.93104,
Ocozocoautla de Espinosa,Ocozocoautla de Espinosa,39180,16.7633,-93.37487,
Los Reyes,Los Reyes de Salgado,39209,19.58939,-102.46871,
Um·n,Um·n,39611,20.89693,-89.72956,
Xicotepec,Xicotepec de Ju·rez,39803,20.26858,-97.96231,
San AndrÈs Cholula,San AndrÈs Cholula,39964,19.03656,-98.31121,
Huejutla de Reyes,Huejutla de Reyes,40015,21.13971,-98.4121,
PÈnjamo,PÈnjamo,40070,20.42712,-101.71914,
Camargo,Santa RosalÌa de Camargo,40221,27.67468,-105.1642,
RÌo Blanco,RÌo Blanco,40611,18.83995,-97.13752,
P·nuco,P·nuco,40754,22.04553,-98.18847,
Comond˙,Ciudad ConstituciÛn,40935,25.04826,-111.67714,
Comalcalco,Comalcalco,41458,18.26558,-93.22223,
Ocosingo,Ocosingo,41878,16.90854,-92.09176,
Santo Domingo Tehuantepec,Santo Domingo Tehuantepec,42082,16.32064,-95.24019,
Santa Cruz de Juventino Rosas,Juventino Rosas,42264,20.64472,-100.99119,
Cintalapa,Cintalapa de Figueroa,42467,16.68859,-93.72445,
Empalme,Empalme,42516,27.9642,-110.79629,
Las Choapas,Las Choapas,42693,17.90843,-94.09896,
Yautepec,Yautepec de Zaragoza,42731,18.88334,-99.06236,
Palenque,Palenque,42947,17.52528,-91.98356,
Iz˙car de Matamoros,Iz˙car de Matamoros,43006,18.59806,-98.47266,
Jes˙s MarÌa,Jes˙s MarÌa,43012,21.95997,-102.34377,
Jerez,Jerez de GarcÌa Salinas,43064,22.64645,-102.98561,
MoroleÛn,MoroleÛn,43200,20.12589,-101.19776,
Tizayuca,Tizayuca,43250,19.83722,-98.97615,
PurÌsima del RincÛn,PurÌsima de Bustos,43512,21.03329,-101.8807,
Santa LucÌa del Camino,Santa LucÌa del Camino,44023,17.06273,-96.69806,
Ixtapaluca,San Buenaventura,44761,19.30803,-98.86177,
Chiapa de Corzo,Chiapa de Corzo,45077,16.72183,-93.01795,
Montemorelos,Montemorelos,45108,25.18875,-99.82931,
Autl·n de Navarro,Autl·n de Navarro,45382,19.76816,-104.36557,
TizimÌn,TizimÌn,46971,21.13627,-88.1458,
Tlapa de Comonfort,Tlapa de Comonfort,46975,17.54441,-98.57432,
Cosoleacaque,Minatitl·n,47499,18.00457,-94.56589,
Tierra Blanca,Tierra Blanca,47824,18.44906,-96.35703,
Chiautempan,Santa Ana Chiautempan,48030,19.31262,-98.18951,
Los Cabos,Colonia del Sol,48032,22.93383,-109.93314,
San Juan de los Lagos,San Juan de los Lagos,48684,21.25045,-102.32538,
San Pedro,San Pedro,48746,25.75929,-102.98982,
Valle Hermoso,Valle Hermoso,48918,25.66726,-97.81386,
Valladolid,Valladolid,48973,20.68838,-88.20293,
Emiliano Zapata,Emiliano Zapata,49193,18.84189,-99.1841,
Apizaco,Ciudad de Apizaco,49506,19.41266,-98.1397,
San Luis de la Paz,San Luis de la Paz,49914,21.29364,-100.51684,
Zumpango,Zumpango de Ocampo,50742,19.79982,-99.08958,
Acayucan,Acayucan,50934,17.95111,-94.91319,
Teoloyucan,Teoloyucan,51255,19.75545,-99.17442,
Uriangato,Uriangato,51382,20.135,-101.17819,
Huamantla,Huamantla,51996,19.31998,-97.92845,
Arandas,Arandas,52175,20.70139,-102.34305,
Taxco de AlarcÛn,Taxco de AlarcÛn,52217,18.55601,-99.60892,
Matamoros,Matamoros,52233,25.5258,-103.23152,
Zacapu,Zacapu,52806,19.82011,-101.78415,
Heroica Ciudad de Huajuapan de LeÛn,Heroica Ciudad de Huajuapan de LeÛn,53043,17.8047,-97.7827,
Rioverde,Rioverde,53128,21.92064,-99.9824,
Papantla,Papantla de Olarte,53546,20.44908,-97.3244,
Coatepec,Coatepec,53621,19.45513,-96.95857,
Ju·rez,Jardines de la Silla (Jardines),53742,25.62508,-100.17515,
Zinacantepec,San Miguel Zinacantepec,54220,19.28364,-99.72536,
San AndrÈs Cholula,San Bernardino Tlaxcalancingo,54517,19.01037,-98.27768,
Sabinas,Sabinas,54905,27.86591,-101.12908,
P·tzcuaro,P·tzcuaro,55298,19.52057,-101.60727,
Nuevo Casas Grandes,Nuevo Casas Grandes,55553,30.42153,-107.90417,
Huauchinango,Huauchinango,56206,20.17343,-98.05991,
Puerto PeÒasco,Puerto PeÒasco,56756,31.34217,-113.53448,
Jacona,Jacona de Plancarte,56934,19.9537,-102.31522,
Ac·mbaro,Ac·mbaro,57972,20.02389,-100.72422,
Teziutl·n,Teziutl·n,58699,19.8172,-97.36098,
Dolores Hidalgo Cuna de la Independencia Nacional,Dolores Hidalgo Cuna de la Independencia Nacional,59240,21.15918,-100.93186,
Altamira,Altamira,59536,22.40796,-97.91769,
Caborca,Heroica Caborca,59922,30.7236,-112.16443,
San Pablo del Monte,Villa Vicente Guerrero,60001,19.12697,-98.17017,
MartÌnez de la Torre,MartÌnez de la Torre,60074,20.07127,-97.05372,
Hidalgo,Ciudad Hidalgo,60542,19.68998,-100.5548,
Metepec,San Salvador Tizatlalli,61367,19.26437,-99.57605,
Cortazar,Cortazar,61658,20.47851,-100.9606,
San AndrÈs Tuxtla,San AndrÈs Tuxtla,61769,18.44181,-95.21367,
Zapopan,Tesist·n (San Francisco Tesist·n),62397,20.79995,-103.48028,
Linares,Linares,63104,24.86061,-99.55768,
Salvador Alvarado,Guam˙chil,63743,25.45964,-108.07598,
Sahuayo,Sahuayo de Morelos,64431,20.06096,-102.72328,
Tecate,Tecate,64764,32.56165,-116.62718,
Tultepec,Tultepec,64888,19.68855,-99.12478,
Playas de Rosarito,Playas de Rosarito,65278,32.35817,-117.0574,
Ramos Arizpe,Ramos Arizpe,66554,25.53117,-100.95297,
Santa Cruz Xoxocotl·n,Santa Cruz Xoxocotl·n,67086,17.02202,-96.747,
Zihuatanejo de Azueta,Zihuatanejo,67408,17.64033,-101.55781,
San Mateo Atenco,San Mateo Atenco,67890,19.26214,-99.54453,
Valle de Santiago,Valle de Santiago,68058,20.39386,-101.19776,
Cadereyta JimÈnez,Cadereyta JimÈnez,68111,25.5893,-99.98426,
Los Cabos,Cabo San Lucas,68463,22.89959,-109.93283,
Frontera,Frontera,69462,26.93215,-101.46092,
Los Cabos,San JosÈ del Cabo,69788,23.07623,-109.71506,
San Miguel de Allende,San Miguel de Allende,69811,20.91249,-100.74539,
San Francisco del RincÛn,San Francisco del RincÛn,71139,21.02006,-101.85005,
Guasave,Guasave,71196,25.57071,-108.4728,
Corregidora,El Pueblito,71254,20.54067,-100.4319,
Guanajuato,Guanajuato,72237,21.02513,-101.2579,
Tultitl·n,Fuentes del Valle,74087,19.62834,-99.13927,
Silao,Silao,74242,20.94756,-101.42784,
Heroica Ciudad de Juchit·n de Zaragoza,Heroica Ciudad de Juchit·n de Zaragoza,74825,16.43855,-95.01826,
San MartÌn Texmelucan,San MartÌn Texmelucan de Labastida,75518,19.28845,-98.43477,
Salina Cruz,Salina Cruz,76596,16.19652,-95.19678,
Amozoc,Amozoc de Mota,77106,19.04855,-98.07485,
Cozumel,Cozumel,77236,20.51102,-86.94488,
KanasÌn,KanasÌn,77240,20.94401,-89.5649,
Agua Prieta,Agua Prieta,77254,31.31033,-109.55041,
Matehuala,Matehuala,77328,23.6553,-100.63837,
L·zaro C·rdenas,Ciudad L·zaro C·rdenas,79200,17.95888,-102.1878,
Lerdo,Lerdo,79669,25.54594,-103.52606,
La Piedad,La Piedad de Cabadas,83323,20.34193,-102.02758,
Ocotl·n,Ocotl·n,83769,20.33836,-102.76773,
Zit·cuaro,HerÛica Zit·cuaro,84307,19.43555,-100.35448,
Tuxpan,T˙xpam de RodrÌguez Cano,84750,20.95966,-97.38086,
El Mante,Ciudad Mante,84787,22.73087,-98.98357,
La Paz,Los Reyes Acaquilpan,85359,19.35317,-98.97302,
Tecom·n,Tecom·n,85689,18.91414,-103.87757,
Atlixco,Atlixco,86690,18.90442,-98.44665,
Tlajomulco de Z˙Òiga,Hacienda Santa Fe,86935,20.5087,-103.37159,
San Pedro Cholula,Cholula de Rivadavia,87897,19.07592,-98.31206,
C·rdenas,C·rdenas,91558,17.99301,-93.37591,
Tepatitl·n de Morelos,Tepatitl·n de Morelos,91959,20.81463,-102.76876,
GarcÌa,GarcÌa,93641,25.79768,-100.60298,
RÌo Bravo,Ciudad RÌo Bravo,95647,25.99139,-98.09407,
Comit·n de DomÌnguez,Comit·n de DomÌnguez,97537,16.22773,-92.13036,
Zapotl·n El Grande,Ciudad Guzm·n,97750,19.70303,-103.46802,
Temixco,Temixco,97788,18.84455,-99.236,
Lagos de Moreno,Lagos de Moreno,98206,21.35526,-101.92355,
Apatzing·n,Apatzing·n de la ConstituciÛn,99010,19.08895,-102.34886,
San Juan Bautista Tuxtepec,San Juan Bautista Tuxtepec,101810,18.06949,-96.1412,
Tulancingo de Bravo,Tulancingo,102406,20.09224,-98.36285,
Acolman,Tepexpan,102667,19.60676,-98.97808,
Hidalgo del Parral,Hidalgo del Parral,104836,26.949,-105.67759,
Texcoco,Texcoco de Mora,105165,19.50893,-98.88253,
Cuautitl·n,Cuautitl·n,108449,19.66846,-99.16618,
Minatitl·n,Minatitl·n,112046,18.00278,-94.55343,
Guaymas,Heroica Guaymas,113082,27.92728,-110.90792,
Navojoa,Navojoa,113836,27.06792,-109.4518,
CuauhtÈmoc,CuauhtÈmoc,114007,28.4124,-106.85812,
Villa de ¡lvarez,Ciudad de Villa de ¡lvarez,117600,19.27214,-103.74949,
Delicias,Delicias,118071,28.18616,-105.46341,
Iguala de la Independencia,Iguala de la Independencia,118468,18.34465,-99.52739,
Altamira,Miramar,118614,22.36101,-97.88188,
Orizaba,Orizaba,120844,18.85909,-97.09677,
Fresnillo,Fresnillo,120944,23.18293,-102.87289,
Huixquilucan,Naucalpan de Ju·rez,121470,19.40693,-99.26939,
San Pedro Garza GarcÌa,San Pedro Garza GarcÌa,122627,25.65098,-100.36758,
Guadalupe,Guadalupe,124623,22.75532,-102.51104,
Ciudad Valles,Ciudad Valles,124644,21.98859,-99.0155,
Boca del RÌo,Veracruz,126507,19.1411,-96.1176,
Zacatecas,Zacatecas,129011,22.76321,-102.58868,
Manzanillo,Manzanillo,130035,19.08538,-104.29403,
AcuÒa,Ciudad AcuÒa,134233,29.32265,-100.97036,
Colima,Colima,137383,19.2418,-103.72861,
San Juan del  RÌo,San Juan del RÌo,138878,20.40342,-99.97347,
CÛrdoba,CÛrdoba,140896,18.89017,-96.94009,
Zamora,Zamora de Hidalgo,141627,19.99255,-102.28609,
Solidaridad,Playa del Carmen,149923,20.65479,-87.06788,
Piedras Negras,Piedras Negras,150178,28.69106,-100.54516,
OthÛn P. Blanco,Chetumal,151243,18.52216,-88.30478,
Ju·rez,Ciudad Benito Ju·rez,151893,25.65034,-100.11462,
